,id,vignette_name,generation_number,generation_time,response,reflection_score
559,11,Mary,1,11965,get a friend to do homework,16
560,11,Mary,2,16103,use a homework pass,56
561,11,Mary,3,9322,blame somrone,8
562,11,Mary,4,10571,do bonus work,80
563,11,Mary,5,3301,other,54
564,11,Liz,0,18751,go back and get her phone,90
565,11,Liz,1,7886,nothing ,48
566,11,Liz,2,13017,tell someone to tell the friend,50
567,11,Liz,3,9076,ask for a one time pass,46
568,11,Liz,4,26893,other,50
569,11,Liz,5,13579,wait for the friend and be their guest,67
570,11,Josh,0,64105,call the airport,20
571,11,Josh,1,6493,reschedule the flight ,33
572,11,Josh,2,59254,steal someone elses,4
573,11,Josh,3,14098,steal someone elses car,1
574,11,Josh,4,7338,steal someones bike,0
575,11,Josh,5,16334,find a bus,61
576,11,Eunice,0,18862,talk to other witnesses,87
577,11,Eunice,1,5506,take photo evidence ,100
578,11,Eunice,2,21761,talk to a lifeguard ,72
579,11,Eunice,3,23572,leave and see if they go through eunices belongings ,70
580,11,Eunice,4,24708,act like its his stuff so the teen leaves ,32
581,11,Eunice,5,6018,other ,49
582,11,Darya,0,18664,go home anyway ,66
583,11,Darya,1,6340,facetime him from the concert,31
584,11,Darya,2,19075,explain to ticket desk ,62
585,11,Darya,3,9113,show ticket desk reciept,66
586,11,Darya,4,5396,pull up a mobile ticket,94
587,11,Darya,5,10072,reschedule concert ,64
588,11,Eamon,0,29693,run them off the toad,0
589,11,Eamon,1,5609,yell at them ,2
590,11,Eamon,2,13288,pull in fron my,6
591,11,Eamon,3,7267,pull in front to make them stop ,2
592,11,Eamon,4,7357,i dont know ,50
593,11,Eamon,5,2648,other ,50
594,68,Liz,0,44360,go back to her office and get her phone and use it,37
595,68,Liz,1,20621,ask for a day pass at the gym,94
596,68,Liz,2,33839,she could ask the person at the desk to let her friend know that she left,53
597,68,Liz,3,15035,she could play raquetball at a different gym,44
598,68,Liz,4,28958,she could wait for her friend in the parking lot,53
599,68,Liz,5,29879,she could go home and not play raquetball today,24
600,68,Heinz,0,31419,get a second opinion from a different doctor,57
601,68,Heinz,1,8013,he could steal the medicine,5
602,68,Heinz,2,14634,he could ask the pharmacy if they have a free sample,66
603,68,Heinz,3,28143,he could save up money and get it later,60
604,68,Heinz,4,17148,he could ask if there is a cheaper version of the medicine,78
605,68,Heinz,5,18334,he could ask for a generic version,75
606,68,Mary,0,13926,she could ask for an extension,90
607,68,Mary,1,12237,call her dad,80
608,68,Mary,2,17912,have mom facetime her and show that she completed the work to the teacher,72
609,68,Mary,3,31341,go home on a free period and get the assignment,62
610,68,Mary,4,33002,ask the teacher if she could double the value of a different assignment that she turned in,42
611,68,Mary,5,30659,she could change the name on a classmates assignment to hers,2
612,68,Brad,0,12281,use a cellular device for directions,99
613,68,Brad,1,13647,find some edible vegetation,61
614,68,Brad,2,10594,start a fire for a signal,85
615,68,Brad,3,14197,retrace his steps,56
616,68,Brad,4,46033,do nothing and freeze to death,0
617,68,Brad,5,22962,change into fresh socks to keep his feet safe,76
618,68,Brian,0,9447,blame a coworker,8
619,68,Brian,1,28452,check video footage for the culprit,91
620,68,Brian,2,8037,recount the money to see if it is really missing,98
621,68,Brian,3,20295,he could like and say they were robbed,3
622,68,Brian,4,26784,he could borrow money from a friend to add to the register,15
623,68,Brian,5,8594,he could resign,13
624,68,Darya,0,23678,make other plans,62
625,68,Darya,1,9834,sell her ticket and use the money to do something else together,54
626,68,Darya,2,9379,scalp a ticket at the concert,40
627,68,Darya,3,11166,cancel plans for the concert,20
628,68,Darya,4,22645,have him go home for the ticket and miss some of the concert,73
629,68,Darya,5,18648,end the friendship due to his carelessness,4
630,68,Josh,0,7899,call an uber,91
631,68,Josh,1,3550,call a lift,90
632,68,Josh,2,9748,take a bus,76
633,68,Josh,3,11676,try to fix his car himself,43
634,68,Josh,4,9040,ask a passerby for help fixing the car,18
635,68,Josh,5,20318,do nothing and wait,2
636,68,Eunice,0,6590,mind her business,61
637,68,Eunice,1,6222,keep observing for more informatio,76
638,68,Eunice,2,14459,yell stop thief,5
639,68,Eunice,3,29721,just go over to the teen which may make him stop if hes stealing,57
640,68,Eunice,4,3182,do nothing,76
641,68,Eunice,5,14243,start recording him on your phone for evidence,34
642,68,Eamon,0,8481,pass the car quickly,41
643,68,Eamon,1,14556,flash your brights repeatedly ,40
644,68,Eamon,2,12256,pass him quickly to avoid being hit,58
645,68,Eamon,3,11138,start recording with your phone,3
646,68,Eamon,4,11307,ram him from the back to wake him,0
647,68,Eamon,5,6071,do nothing and ignore it,47
648,79,Brian,0,44274,ask customers for money,0
649,79,Brian,1,16907,take money from another register,0
650,79,Brian,2,37227,buy items with his own money to replenish the register but get something out of it,61
651,79,Brian,3,8987,quit his job,0
652,79,Brian,4,29898,steal money from someone else,0
653,79,Brian,5,10919,fake a robbery,0
654,79,Josh,0,33125,take another flight,74
655,79,Josh,1,7097,use a rideshare app,100
656,79,Josh,2,25287,ask someone if they have a bike or scooter,38
657,79,Josh,3,9766,ask someone if they have skates or a skateboard,36
658,79,Josh,4,20681,try to fix his car on his own,61
659,79,Josh,5,44060,call the airport ,25
660,79,Liz,0,26382,go back to her work get her phone and come back,88
661,79,Liz,1,14277,go back to work and text her friend she cant make it,91
662,79,Liz,2,71619,pay someone to let her in without renewing her membership,43
663,79,Liz,3,38016,ask someone to find her friend inside,68
664,79,Liz,4,34033,find her friend and do something else,66
665,79,Liz,5,56324,see if theres any windows she can see her friend through,68
666,79,Mary,0,13433,make up an excuse,63
667,79,Mary,1,7100,ask for an extension,85
668,79,Mary,2,63976,distract the teacher into forgetting about it,33
669,79,Mary,3,7761,steal someones homework,0
670,79,Mary,4,11351,say her dog ate it,0
671,79,Mary,5,14360,ask if she can do it in class,66
672,79,Brad,0,22743,follow the sun for directions,67
673,79,Brad,1,6687,follow sources of water,67
674,79,Brad,2,17352,wait for his friends to die naturally and eat them,0
675,79,Brad,3,80749,try to find people,66
676,79,Brad,4,16521,kill animals for pelts,75
677,79,Brad,5,27659,become a caveman,0
678,79,Heinz,0,8411,sell personal items,74
679,79,Heinz,1,12066,sell plasma,74
680,79,Heinz,2,9875,take surveys or part in studies,73
681,79,Heinz,3,7444,rob a bank,0
682,79,Heinz,4,18064,steal money from friends or family ,0
683,79,Heinz,5,9130,rob a pharmacy or hospital,0
684,79,Darya,0,24419,pay the ticket taker off to let him in,40
685,79,Darya,1,22530,buy a ticket from another concert goer ,36
686,79,Darya,2,10784,ask someone to bring him his ticket,72
687,79,Darya,3,28062,listen to the concert from the parking lot if outside,63
688,79,Darya,4,19514,listen to the concert from the lobby or place that doesnt require a ticket,39
689,79,Darya,5,34296,see if you can pull the ticket up digitally,68
690,79,Eunice,0,20055,stare at the teen until they become uncomfortable and leave,34
691,79,Eunice,1,12279,loudly talk about stealing as if its a normal conversation,64
692,79,Eunice,2,41762,look at the family and the teen and see if they look similar enough to be family,66
693,79,Eunice,3,7814,ask someone else if they know,67
694,79,Eunice,4,18009,take a picture of the teenager in case they are stealing for evidence,60
695,79,Eunice,5,24207,tell the teen that she is a cop,24
696,79,Eamon,0,28435,drive alongside the driver and talk to him,60
697,79,Eamon,1,6279,scare the driver into pulling off,35
698,79,Eamon,2,34145,follow his every move to see if he stops,61
699,79,Eamon,3,18126,yell at the driver out the window,33
700,79,Eamon,4,21319,flash his lights,61
701,79,Eamon,5,32980,fake an accident to get them to stop,0
702,9,Darya,0,17982,ignore the situation,6
703,9,Darya,1,10173,talk to the ticket sellers,62
704,9,Darya,2,8101,call ticketmaster,59
705,9,Darya,3,16606,hang out in parking lot,36
706,9,Darya,4,13765,ask if anyone has extra ticket,60
707,9,Darya,5,29181,go to the news,18
708,9,Liz,0,7293,talk to the front desk,70
709,9,Liz,1,11454,make an announcement over the loudspeakers,75
710,9,Liz,2,9638,look for her car,26
711,9,Liz,3,4078,send an email,55
712,9,Liz,4,14286,ask if someone else could find her friend,63
713,9,Liz,5,9094,see if there is a day pass available,65
714,9,Heinz,0,8568,go to the news,58
715,9,Heinz,1,8414,post on facebook,79
716,9,Heinz,2,100944,ask church,72
717,9,Heinz,3,16740,research other treatment,88
718,9,Heinz,4,26574,ask hospital social worker for advice,57
719,9,Heinz,5,8782,go to another country,55
720,9,Mary,0,6176,talk to the principal,57
721,9,Mary,1,8590,ask friend to take her home,58
722,9,Mary,2,2718,ask for more time,81
723,9,Mary,3,7958,talk to guidance counselor,41
724,9,Mary,4,14102,ask friend for help,45
725,9,Mary,5,221342,get an uber home and come back,58
726,9,Brian,0,7776,recount the money ,43
727,9,Brian,1,8214,leave a note,60
728,9,Brian,2,12878,check receipts,59
729,9,Brian,3,9998,go homne,31
730,9,Brian,4,18310,email boss,62
731,9,Brian,5,3013,call boss,76
732,9,Eunice,0,8202,ask people around the family,57
733,9,Eunice,1,8854,yell for help,28
734,9,Eunice,2,4478,watch from afar,61
735,9,Eunice,3,9518,call nonemergency line,54
736,9,Eunice,4,41862,walk closer to the situation,76
737,9,Eunice,5,10709,go on facebook,34
738,9,Brad,0,11028,email friends,56
739,9,Brad,1,3846,build shelter,86
740,9,Brad,2,8622,pool resources,76
741,9,Brad,3,2502,post online,62
742,9,Brad,4,26142,make message with rocks,75
743,9,Brad,5,6086,yell for help,35
744,9,Eamon,0,12260,flash lights,83
745,9,Eamon,1,5846,cut driver off,70
746,9,Eamon,2,6150,ask if driver is okay,53
747,9,Eamon,3,5702,call friend,36
748,9,Eamon,4,3014,ask for hlep,17
749,9,Eamon,5,11606,ignore the situation,4
750,9,Josh,0,4762,call for uber,78
751,9,Josh,1,2102,call airport,30
752,9,Josh,2,8062,ignore situation,12
753,9,Josh,3,4734,post online,13
754,9,Josh,4,7813,yell for help,12
755,9,Josh,5,5030,go home,18
756,76,Eamon,0,34386,slam in to the other driver from behind,0
757,76,Eamon,1,19658,exit the highway,63
758,76,Eamon,2,12709,call department of motor services,49
759,76,Eamon,3,8053,report the license plate online,55
760,76,Eamon,4,8137,continue driving like he normally would,40
761,76,Eamon,5,2661,panic,15
762,76,Eunice,0,18213,confront the family who the teen belongs to,46
763,76,Eunice,1,10312,call a lifeguard over,58
764,76,Eunice,2,4639,beat up the teen ,5
765,76,Eunice,3,7463,join in with the teen,4
766,76,Eunice,4,6791,pretend like he didnt see anything,11
767,76,Eunice,5,10749,tell his kids to go and confront the teen,16
768,76,Brad,0,10424,stare a fire for a signal,62
769,76,Brad,1,6025,panic,7
770,76,Brad,2,4583,try to retrace steps,59
771,76,Brad,3,6111,find running water for guidance,67
772,76,Brad,4,4211,sit and wait,20
773,76,Brad,5,8940,find drinkable water,87
774,76,Brian,0,19602,demand no one leaves the store until money is found,15
775,76,Brian,1,3540,check cameras,93
776,76,Brian,2,4018,accuse customers of stealing,6
777,76,Brian,3,5189,accuse coworkers of stealing,5
778,76,Brian,4,3809,lie to the manager,10
779,76,Brian,5,12988,apologize to the managertake blame,64
780,76,Mary,0,10079,demand mom brings her the homework,52
781,76,Mary,1,5509,ask for an extension on the due date,80
782,76,Mary,2,16085,make up an elaborate lie about why theres no homework,38
783,76,Mary,3,3277,take a bad grade,9
784,76,Mary,4,1547,skip class,8
785,76,Mary,5,3094,drop out of school,0
786,76,Josh,0,13731,call a ride sharing service,86
787,76,Josh,1,2810,reschedule the flight,61
788,76,Josh,2,5163,fix the car somehow,54
789,76,Josh,3,8943,steal a bike to ride to the airport,11
790,76,Josh,4,4038,steal a car to to drive to the airport,0
791,76,Josh,5,2445,sit and do nothing,12
792,76,Heinz,0,9559,find a non profit,85
793,76,Heinz,1,7125,ask for donations  panhandle,53
794,76,Heinz,2,3138,die,0
795,76,Heinz,3,8976,draw money from a line of credit ,40
796,76,Heinz,4,3246,open credit cards,40
797,76,Heinz,5,2348,rob a bank,0
798,76,Darya,0,15040,listen to the concert from outside,24
799,76,Darya,1,2344,sit and do nothing,10
800,76,Darya,2,7383,get angry at the customer service people near the entrance,16
801,76,Darya,3,2873,steal someone elses ticket,0
802,76,Darya,4,3277,bumrush the entrance,0
803,76,Darya,5,6521,start your own concert in the street,28
804,76,Liz,0,8521,steal someone elses phone,7
805,76,Liz,1,4709,abandon her friend,2
806,76,Liz,2,3994,leave a note for her friend,49
807,76,Liz,3,9189,bumrush the gym entrance,9
808,76,Liz,4,1675,panic,12
809,76,Liz,5,3520,end friendship,0
810,70,Brian,0,34757,review security tapes to see if anyone else was in his register,61
811,70,Brian,1,23410,take another 50,42
812,70,Brian,2,10347,quit his job,59
813,70,Brian,3,13545,walk out the door,54
814,70,Brian,4,15995,call the police,16
815,70,Brian,5,13274,put an iou note in the register,40
816,70,Brad,0,65053,take off all gear and hike naked,19
817,70,Brad,1,14576,forage for vegitation,56
818,70,Brad,2,11073,look for a fresh water source,68
819,70,Brad,3,15066,take stock of food  water to ration,64
820,70,Brad,4,13396,check for any injuries amongst group,44
821,70,Brad,5,13652,go barefoot,9
822,70,Mary,0,50549,steal someones work and change the name to hers,13
823,70,Mary,1,29353,tell the teacher the dog ate it,42
824,70,Mary,2,14359,tell teacher it was left on bus,45
825,70,Mary,3,18351,go to the main office,33
826,70,Mary,4,29877,turn in a completely different assignment,6
827,70,Mary,5,25114,loudly tear up paper in class and say it was the assignment,15
828,70,Eunice,0,25610,go sit on the familys spot and wait for reaction,52
829,70,Eunice,1,8355,go to sleep,1
830,70,Eunice,2,17593,yell to get attention of family,59
831,70,Eunice,3,42315,draw attention to yourself and make eye contact with teen so they know theyre being seen,59
832,70,Eunice,4,9275,eat a sandwich,29
833,70,Eunice,5,10817,throw sand,37
834,70,Eamon,0,27057,get right behind driver with his own car,24
835,70,Eamon,1,4962,cry,8
836,70,Eamon,2,11218,flag down a police officer,60
837,70,Eamon,3,22928,get the cars tag number,54
838,70,Eamon,4,6671,follow at a distance,62
839,70,Eamon,5,23483,plow his car into the other,0
840,70,Josh,0,35775,get his skateboard from the trunk and ride to airport,37
841,70,Josh,1,8999,call an uber,69
842,70,Josh,2,12149,reschedule flight,61
843,70,Josh,3,14435,call car rental company,37
844,70,Josh,4,12997,crawl to the airport,6
845,70,Josh,5,9306,nothing at all,0
846,70,Darya,0,20689,record the show for him,53
847,70,Darya,1,41345,steal someone elses ticket,24
848,70,Darya,2,18044,call in a bomb threat to get it canceled,0
849,70,Darya,3,35025,rush the gate and past security,37
850,70,Darya,4,15804,sit outside the venue and listen,38
851,70,Darya,5,19328,find a scalper,51
852,70,Heinz,0,18202,rob a bank,0
853,70,Heinz,1,18614,get an alternate treatment,54
854,70,Heinz,2,10134,steal and pawn goods,0
855,70,Heinz,3,8930,divorce his wife,0
856,70,Heinz,4,16623,sell off belongings,62
857,70,Heinz,5,11528,give up,0
858,70,Liz,0,17461,play ball in the parking lot,27
859,70,Liz,1,14414,sneak past the check in desk,26
860,70,Liz,2,38380,picket out in front of gym,0
861,70,Liz,3,14813,throw expired card at desk help,0
862,70,Liz,4,11420,flip over the front desk,0
